RES_ID,Fecha_Viaje,Fecha_Reserva,Lead_Time_Dias,Noches_Estancia,Barco,Compañia,Tipo_Ruta,Suite_Type,Booking_Source,Package,Guest_Country,Cabinas_Totales_Barco,Cabinas_Reservadas,Porcentaje_Ocupacion_Ciclo,Pasajeros_Reserva,Tripulacion,Ingreso_Total_Reserva_USD,Gasto_Promedio_Diario_Huesped_USD,Puntuacion_Satisfaccion
RES-39906,2020-02-16,2020-02-11,5.0,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Direct,Full Board,SPAIN,2612,1,86.96,2,1688,2576.52,131.91,4.4
RES-39907,2020-02-16,2019-12-04,74.0,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,All Inclusive,USA,2612,1,86.96,2,1688,2484.96,124.28,4.3
RES-39908,2020-02-16,2020-01-06,41.0,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Web,All Inclusive,USA,2612,1,86.96,2,1688,2509.92,126.36,4.1
RES-39909,2020-02-16,2020-01-12,35.0,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,USA,2612,2,86.96,4,1688,5217.84,134.61,4.0
RES-39910,2020-02-16,2019-12-02,76.0,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Web,Full Board,USA,2612,1,86.96,2,1688,2611.32,134.81,4.0
RES-39911,2020-02-16,2019-11-26,82.0,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive,UK,2612,1,86.96,2,1688,2529.12,127.96,4.0
RES-39912,2020-02-16,2019-10-21,118.0,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,ITALY,2612,1,86.96,1,1688,1758.84,127.54,4.4
RES-39913,2020-02-16,2019-11-16,92.0,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,Full Board,MEXICO,2612,1,86.96,2,1688,2487.48,124.49,4.1
RES-39914,2020-02-16,2019-12-27,51.0,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,FRANCE,2612,2,86.96,4,1688,4972.56,124.39,4.1
RES-39915,2020-02-16,2019-12-22,56.0,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive + EXC,SPAIN,2612,1,86.96,2,1688,2670.0,139.7,4.0
RES-39916,2020-02-16,2020-01-13,34.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,USA,1646,1,79.86,2,1416,4941.6,164.28,4.8
RES-39917,2020-02-16,2019-11-29,79.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board + EXC,USA,1646,1,79.86,1,1416,3251.9,159.59,4.8
RES-39918,2020-02-16,2019-11-26,82.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Direct,All Inclusive,USA,1646,1,79.86,1,1416,3180.8,152.48,4.8
RES-39919,2020-02-16,2019-09-07,162.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive + EXC,SPAIN,1646,1,79.86,1,1416,3349.6,169.36,4.7
RES-39920,2020-02-16,2019-10-22,117.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive,USA,1646,1,79.86,1,1416,3321.7,166.57,4.8
RES-39921,2020-02-16,2020-01-21,26.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive,SPAIN,1646,1,79.86,2,1416,5247.0,179.55,4.7
RES-39922,2020-02-16,2019-12-07,71.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Direct,All Inclusive + EXC,USA,1646,1,79.86,1,1416,3394.7,173.87,4.7
RES-39923,2020-02-16,2019-11-14,94.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,All Inclusive,UK,1646,1,79.86,1,1416,3356.3,170.03,4.7
RES-39924,2020-02-16,2019-12-24,54.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,All Inclusive + EXC,GERMANY,1646,2,79.86,4,1416,9720.4,160.21,5.0
RES-39925,2020-02-16,2019-10-04,135.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,Full Board + EXC,GERMANY,1646,1,79.86,1,1416,3228.9,157.29,4.8
RES-39926,2020-02-16,2019-10-11,128.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive + EXC,UK,1646,1,79.86,1,1416,3436.2,178.02,4.8
RES-39927,2020-02-16,2019-12-17,61.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,UK,1646,1,79.86,1,1416,3433.8,177.78,4.8
RES-39928,2020-02-16,2019-11-26,82.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,SPAIN,1646,1,79.86,1,1416,3349.7,169.37,4.7
RES-39929,2020-02-16,2020-02-07,9.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,SPAIN,1646,1,79.86,1,1416,3163.7,168.85,4.8
RES-39930,2020-02-16,2019-12-05,73.0,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board + EXC,UK,1646,2,79.86,4,1416,10020.4,167.71,4.6
RES-39931,2020-02-16,2019-11-08,100.0,13,Queen Mary 2,Cunard Line,Transatlántico,Suite,Web,Full Board + EXC,ITALY,1347,2,82.22,4,1253,13588.12,178.51,4.9
RES-39932,2020-02-16,2019-12-30,48.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Direct,All Inclusive,USA,1347,1,82.22,2,1253,7387.12,201.32,4.7
RES-39933,2020-02-16,2020-01-04,43.0,13,Queen Mary 2,Cunard Line,Transatlántico,Suite,Direct,All Inclusive,USA,1347,2,82.22,2,1253,9494.16,199.56,4.6
RES-39934,2020-02-16,2019-10-15,124.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Direct,All Inclusive + EXC,SPAIN,1347,1,82.22,2,1253,7874.62,220.07,4.7
RES-39935,2020-02-16,2019-12-12,66.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Direct,All Inclusive,GERMANY,1347,1,82.22,2,1253,7269.08,196.78,4.6
RES-39936,2020-02-16,2019-11-23,85.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Direct,Full Board + EXC,FRANCE,1347,1,82.22,1,1253,4726.54,197.98,4.9
RES-39937,2020-02-16,2019-12-09,69.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,All Inclusive,UK,1347,1,82.22,2,1253,7579.26,208.71,5.0
RES-39938,2020-02-16,2019-11-11,97.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,All Inclusive,GERMANY,1347,1,82.22,3,1253,10682.1,218.7,4.7
RES-39939,2020-02-16,2019-10-25,114.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive,USA,1347,1,82.22,1,1253,4789.33,202.81,4.6
RES-39940,2020-02-16,2019-10-16,123.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,All Inclusive + EXC,UK,1347,1,82.22,1,1253,4807.4,204.2,4.6
RES-39941,2020-02-16,2019-11-19,89.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Direct,Full Board + EXC,USA,1347,2,82.22,4,1253,14583.4,197.65,4.9
RES-39942,2020-02-16,2019-12-22,56.0,13,Queen Mary 2,Cunard Line,Transatlántico,Suite,Direct,All Inclusive,ITALY,1347,1,82.22,2,1253,7514.52,206.22,5.0
RES-39943,2020-02-16,2019-12-22,56.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,All Inclusive + EXC,UK,1347,1,82.22,2,1253,7261.8,196.5,4.7
RES-39944,2020-02-16,2019-12-19,59.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,Full Board + EXC,USA,1347,1,82.22,2,1253,7350.2,199.9,4.7
RES-39945,2020-02-16,2019-11-09,99.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Direct,Full Board,USA,1347,2,82.22,4,1253,15272.4,210.9,4.9
RES-39946,2020-02-16,2019-11-23,85.0,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board,MEXICO,2732,1,79.99,1,1500,2034.13,124.99,4.3
RES-39947,2020-02-16,2019-12-15,63.0,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,GERMANY,2732,1,79.99,1,1500,1966.02,115.26,4.5
RES-39948,2020-02-16,2019-12-04,74.0,7,AIDAcosma,AIDA Cruises,Canarias,Suite,Web,All Inclusive + EXC,GERMANY,2732,1,79.99,1,1500,1996.89,119.67,4.2
RES-39949,2020-02-16,2019-11-28,80.0,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive + EXC,USA,2732,1,79.99,1,1500,2033.22,124.86,4.5
RES-39950,2020-02-16,2019-11-09,99.0,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,Full Board + EXC,UK,2732,1,79.99,2,1500,2875.74,122.61,4.4
RES-39951,2020-02-16,2019-11-02,106.0,7,AIDAcosma,AIDA Cruises,Canarias,Interior,Direct,Full Board,USA,2732,1,79.99,1,1500,2005.01,120.83,4.2
RES-39952,2020-02-16,2020-01-06,41.0,7,AIDAcosma,AIDA Cruises,Canarias,Suite,B2B,All Inclusive,UK,2732,1,79.99,1,1500,1919.33,108.59,4.3
RES-39953,2020-02-16,2019-10-16,123.0,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive + EXC,UK,2732,1,79.99,2,1500,2827.3,119.15,4.3
RES-39954,2020-02-16,2019-10-24,115.0,7,AIDAcosma,AIDA Cruises,Canarias,Interior,Direct,Full Board,USA,2732,2,79.99,2,1500,4082.26,125.99,4.3
RES-39955,2020-02-16,2020-02-02,14.0,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive + EXC,CANADA,2732,1,79.99,2,1500,2664.62,107.53,4.3
RES-39956,2020-02-16,2019-09-25,144.0,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board + EXC,USA,2732,1,79.99,1,1500,2011.87,121.81,4.1
RES-39957,2020-02-16,2019-10-20,119.0,7,AIDAcosma,AIDA Cruises,Canarias,Suite,B2B,Full Board + EXC,GERMANY,2732,1,79.99,2,1500,2849.42,120.73,4.3
RES-39958,2020-02-16,2019-12-23,55.0,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,Full Board + EXC,SPAIN,2732,1,79.99,1,1500,2019.43,122.89,4.5
RES-39959,2020-02-16,2019-11-05,103.0,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,Full Board + EXC,USA,2732,1,79.99,2,1500,2947.84,127.76,4.3
RES-39960,2020-02-16,2019-12-05,73.0,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board,SPAIN,2732,1,79.99,2,1500,2965.06,128.99,4.3
RES-39961,2020-02-21,2019-12-20,63.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Direct,All Inclusive,SPAIN,2626,2,89.46,2,2138,3798.72,168.85,4.4
RES-39962,2020-02-21,2019-10-22,122.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Direct,Full Board,USA,2626,1,89.46,2,2138,2855.88,155.19,4.5
RES-39963,2020-02-21,2019-12-20,63.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,SPAIN,2626,1,89.46,1,2138,1857.48,143.98,4.4
RES-39964,2020-02-21,2019-11-23,90.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Web,All Inclusive,USA,2626,2,89.46,4,2138,5685.36,154.09,4.4
RES-39965,2020-02-21,2019-10-26,118.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Web,All Inclusive + EXC,FRANCE,2626,2,89.46,2,2138,3749.28,146.84,4.2
RES-39966,2020-02-21,2019-12-10,73.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Direct,All Inclusive,USA,2626,1,89.46,2,2138,2898.96,158.78,4.7
RES-39967,2020-02-21,2019-12-11,72.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,UK,2626,1,89.46,2,2138,2778.36,148.73,4.3
RES-39968,2020-02-21,2019-10-18,126.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,USA,2626,1,89.46,1,2138,1868.22,145.77,4.5
RES-39969,2020-02-21,2019-12-26,57.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Web,All Inclusive,UK,2626,2,89.46,2,2138,3872.64,157.12,4.4
RES-39970,2020-02-21,2020-01-03,49.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Direct,All Inclusive + EXC,USA,2626,2,89.46,2,2138,3954.84,163.97,4.6
RES-39971,2020-02-21,2019-11-28,85.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Suite,Direct,All Inclusive,GERMANY,2626,1,89.46,1,2138,1915.86,153.71,4.4
RES-39972,2020-02-21,2019-11-23,90.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,Full Board + EXC,UK,2626,2,89.46,4,2138,5755.92,157.03,4.4
RES-39973,2020-02-21,2019-11-13,100.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,All Inclusive,SPAIN,2626,1,89.46,2,2138,2818.2,152.05,4.6
RES-39974,2020-02-21,2020-01-20,32.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,All Inclusive + EXC,ITALY,2626,1,89.46,2,2138,2876.4,156.9,4.4
RES-39975,2020-02-21,2019-12-02,81.0,6,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Web,Full Board + EXC,USA,2626,2,89.46,4,2138,5562.96,148.99,4.7
RES-39976,2020-02-21,2019-10-30,114.0,6,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Direct,All Inclusive + EXC,UK,2805,1,83.34,1,2350,2138.04,190.74,4.9
RES-39977,2020-02-21,2019-11-13,100.0,6,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,All Inclusive + EXC,USA,2805,1,83.34,1,2350,2099.94,184.39,4.6
RES-39978,2020-02-21,2019-12-20,63.0,6,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive,USA,2805,2,83.34,2,2350,4144.56,179.78,4.8
RES-39979,2020-02-21,2019-10-29,115.0,6,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive,CANADA,2805,1,83.34,2,2350,3160.32,180.56,4.9
RES-39980,2020-02-21,2020-02-16,5.0,6,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,All Inclusive + EXC,USA,2805,1,83.34,1,2350,2106.6,185.5,4.7
RES-39981,2020-02-21,2019-11-29,84.0,6,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,All Inclusive + EXC,USA,2805,2,83.34,2,2350,4137.6,179.2,4.8
RES-39982,2020-02-21,2019-10-09,135.0,6,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,Full Board + EXC,UK,2805,2,83.34,2,2350,4188.72,183.46,5.0
RES-39983,2020-02-21,2019-11-28,85.0,6,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,All Inclusive,UK,2805,1,83.34,1,2350,2135.94,168.85,4.8
RES-39984,2020-02-21,2020-01-07,45.0,6,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,All Inclusive,UNKNOWN,2805,1,83.34,2,2350,3182.04,182.37,4.5
RES-39985,2020-02-21,2019-11-21,92.0,6,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,Full Board + EXC,CANADA,2805,1,83.34,2,2350,3133.68,178.34,5.0
RES-39986,2020-02-21,2019-10-19,125.0,6,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive,GERMANY,2805,1,83.34,1,2350,2166.12,195.42,4.6
RES-39987,2020-02-21,2019-12-09,74.0,6,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive + EXC,GERMANY,2805,1,83.34,1,2350,2063.52,178.32,4.6
RES-39988,2020-02-21,2019-11-24,89.0,6,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,All Inclusive,CANADA,2805,2,83.34,4,2350,5999.76,167.19,4.8
RES-39989,2020-02-21,2019-10-30,114.0,6,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,All Inclusive,USA,2805,1,83.34,3,2350,3668.58,148.61,5.0
RES-39990,2020-02-21,2019-11-17,96.0,6,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,All Inclusive + EXC,MEXICO,2805,1,83.34,2,2350,3046.32,171.06,4.7
RES-39991,2020-02-21,2019-12-02,81.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,CANADA,1643,1,77.85,1,1388,2138.15,139.85,4.5
RES-39992,2020-02-21,2019-10-09,135.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,Full Board + EXC,GERMANY,1643,1,77.85,2,1388,3078.46,137.09,4.4
RES-39993,2020-02-21,2019-11-05,108.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,All Inclusive + EXC,USA,1643,1,77.85,1,1388,2114.07,136.41,4.6
RES-39994,2020-02-21,2019-12-30,53.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive,SPAIN,1643,1,77.85,2,1388,3052.0,135.2,4.1
RES-39995,2020-02-21,2019-11-09,104.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,All Inclusive + EXC,UK,1643,1,77.85,1,1388,2125.62,138.06,4.6
RES-39996,2020-02-21,2019-12-13,70.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,Full Board,GERMANY,1643,1,77.85,1,1388,2141.37,140.31,4.6
RES-39997,2020-02-21,2019-09-21,153.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,Web,Full Board,UK,1643,1,77.85,1,1388,2017.75,122.65,4.5
RES-39998,2020-02-21,2019-11-15,98.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,GERMANY,1643,1,77.85,2,1388,3004.4,131.8,4.5
RES-39999,2020-02-21,2019-10-28,116.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive + EXC,SPAIN,1643,1,77.85,2,1388,2844.24,120.36,4.6
RES-40000,2020-02-21,2020-01-30,22.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board + EXC,UNKNOWN,1643,1,77.85,2,1388,2943.92,127.48,4.6
RES-40001,2020-02-21,2019-12-18,65.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,SPAIN,1643,2,77.85,4,1388,5937.68,129.26,4.6
RES-40002,2020-02-21,2020-02-16,5.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board + EXC,USA,1643,1,77.85,1,1388,2059.05,128.55,4.4
RES-40003,2020-02-21,2019-10-09,135.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,GERMANY,1643,1,77.85,1,1388,2064.3,129.3,4.5
RES-40004,2020-02-21,2019-11-11,102.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,Full Board,UK,1643,1,77.85,2,1388,3006.22,168.85,4.4
RES-40005,2020-02-21,2019-08-08,197.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,USA,1643,1,77.85,2,1388,3241.98,148.77,4.5
RES-40006,2020-02-21,2019-10-13,131.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,SPAIN,1250,1,87.75,1,1458,1079.79,194.33,4.7
RES-40007,2020-02-21,2019-11-21,92.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board + EXC,SPAIN,1250,2,87.75,4,1458,3159.24,180.47,5.0
RES-40008,2020-02-21,2019-11-24,89.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,GERMANY,1250,1,87.75,1,1458,1095.9,199.7,4.8
RES-40009,2020-02-21,2019-11-19,94.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board,USA,1250,1,87.75,2,1458,1690.32,198.92,5.0
RES-40010,2020-02-21,2019-11-22,91.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,UK,1250,1,87.75,1,1458,1108.41,203.87,4.8
RES-40011,2020-02-21,2019-10-17,127.0,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board + EXC,UNKNOWN,1250,1,87.75,2,1458,1673.28,168.85,5.0
RES-40012,2020-02-21,2020-02-16,5.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board + EXC,GERMANY,1250,1,87.75,1,1458,1086.69,196.63,4.6
RES-40013,2020-02-21,2019-12-16,67.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,All Inclusive,UK,1250,2,87.75,2,1458,2038.2,174.1,4.9
RES-40014,2020-02-21,2019-12-21,62.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive,USA,1250,1,87.75,2,1458,1600.38,183.93,4.9
RES-40015,2020-02-21,2019-10-30,114.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board + EXC,ITALY,1250,1,87.75,2,1458,1640.34,190.59,4.8
RES-40016,2020-02-21,2020-01-02,50.0,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,All Inclusive + EXC,FRANCE,1250,1,87.75,1,1458,1058.04,187.08,5.0
RES-40017,2020-02-21,2019-10-28,116.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive + EXC,SPAIN,1250,1,87.75,2,1458,1572.36,168.85,4.9
RES-40018,2020-02-21,2020-01-19,33.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,All Inclusive,ITALY,1250,1,87.75,1,1458,1049.07,184.09,4.9
RES-40019,2020-02-21,2019-11-07,106.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,All Inclusive,SPAIN,1250,1,87.75,2,1458,1641.3,190.75,5.0
RES-40020,2020-02-21,2019-11-20,93.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive,USA,1250,1,87.75,2,1458,1632.36,189.26,4.8
RES-40021,2020-02-21,2019-12-07,76.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,Direct,All Inclusive + EXC,USA,2612,2,75.57,2,1688,4013.52,121.08,4.1
RES-40022,2020-02-21,2019-11-03,110.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,Full Board,ITALY,2612,2,75.57,2,1688,4084.92,126.18,4.0
RES-40023,2020-02-21,2020-02-10,11.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,Full Board,USA,2612,1,75.57,2,1688,2945.18,168.85,4.3
RES-40024,2020-02-21,2020-01-29,23.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Web,All Inclusive,SPAIN,2612,1,75.57,1,1688,2091.11,133.13,4.2
RES-40025,2020-02-21,2019-10-15,129.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive + EXC,UK,2612,2,75.57,4,1688,6223.0,139.45,4.2
RES-40026,2020-02-21,2019-10-28,116.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,UK,2612,1,75.57,2,1688,2957.78,128.47,4.4
RES-40027,2020-02-21,2019-11-20,93.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,Full Board + EXC,USA,2612,1,75.57,1,1688,1966.58,168.85,4.1
RES-40028,2020-02-21,2020-01-23,29.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,All Inclusive,MEXICO,2612,2,75.57,2,1688,4111.1,128.05,4.3
RES-40029,2020-02-21,2019-11-21,92.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,B2B,All Inclusive + EXC,ITALY,2612,1,75.57,2,1688,2919.7,125.75,4.1
RES-40030,2020-02-21,2019-11-22,91.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,ITALY,2612,1,75.57,1,1688,2118.69,137.07,4.4
RES-40031,2020-02-21,2019-12-19,64.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,B2B,All Inclusive,MEXICO,2612,1,75.57,2,1688,3056.76,135.54,4.2
RES-40032,2020-02-21,2019-10-28,116.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive + EXC,SPAIN,2612,1,75.57,2,1688,3102.96,138.84,4.2
RES-40033,2020-02-21,2019-11-04,109.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,Full Board,USA,2612,1,75.57,2,1688,3053.82,135.33,4.0
RES-40034,2020-02-21,2019-12-23,60.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,All Inclusive + EXC,USA,2612,1,75.57,2,1688,2881.9,123.05,4.4
RES-40035,2020-02-21,2019-12-24,59.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,USA,2612,1,75.57,1,1688,2050.02,127.26,4.0
RES-40036,2020-02-21,2020-01-20,32.0,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,Full Board,USA,1646,1,86.67,2,1416,5301.12,158.16,4.8
RES-40037,2020-02-21,2019-12-09,74.0,11,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Direct,Full Board,SPAIN,1646,1,86.67,1,1416,3664.21,167.51,4.8
RES-40038,2020-02-21,2020-01-18,34.0,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,Full Board,GERMANY,1646,1,86.67,2,1416,5249.86,155.83,4.8
RES-40039,2020-02-21,2019-11-22,91.0,11,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Web,Full Board + EXC,SPAIN,1646,1,86.67,2,1416,5431.14,164.07,4.9
RES-40040,2020-02-21,2019-10-25,119.0,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,FRANCE,1646,1,86.67,2,1416,5195.08,153.34,4.8
RES-40041,2020-02-21,2019-11-18,95.0,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Direct,Full Board,SPAIN,1646,1,86.67,2,1416,5862.78,183.69,4.7
RES-40042,2020-02-21,2020-01-16,36.0,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive + EXC,UK,1646,2,86.67,2,1416,7163.2,160.0,4.5
RES-40043,2020-02-21,2019-10-20,124.0,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive,ITALY,1646,1,86.67,1,1416,3476.11,150.41,4.7
RES-40044,2020-02-21,2019-12-02,81.0,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,UNKNOWN,1646,1,86.67,2,1416,5160.98,168.85,4.8
RES-40045,2020-02-21,2020-01-08,44.0,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,Full Board,CANADA,1646,1,86.67,2,1416,5274.06,168.85,4.8
